selling_price,km_driven,fuel,seller_type,transmission,owner,seats,Age,Mileage(kmpl),Engine,Power,torque_value
12.206077645517674,11.695255355062795,Petrol,Individual,Manual,Second Owner,0,14,19.51658386035922,0.0,91.51914359752243,158.28754266211604
13.122365377402328,11.289794413577894,Diesel,Individual,Manual,Second Owner,5,4,23.08,7.2875606403097235,63.1,160.0
12.660331092405906,11.695255355062795,Diesel,Individual,Manual,Second Owner,5,11,13.6,7.8336002236611035,63.0,158.28754266211604
12.487488878546145,11.289794413577894,Petrol,Individual,Manual,First Owner,5,10,18.9,6.906754778648554,67.1,90.0
12.765691290604371,11.608244735642321,Diesel,Individual,Manual,Second Owner,5,6,25.83,7.312553498102598,99.0,215.0
12.206077645517674,12.345838935721968,Diesel,Individual,Manual,First Owner,5,9,23.57,7.242082359256962,70.0,140.0
11.652687407345388,12.055255569732177,Diesel,Individual,Manual,Second Owner,5,10,17.88,7.242082359256962,52.8,85.0
12.959846800844963,10.12667110305036,Petrol,Individual,Manual,First Owner,5,7,18.6,7.088408778675395,81.83,7.0
13.710151153416941,10.463131911491967,Diesel,Individual,Manual,First Owner,5,2,23.0,7.312553498102598,98.96,205.0
13.217675375388819,11.744045122410057,Diesel,Individual,Manual,First Owner,5,7,12.05,7.687080155783135,120.0,290.0
13.710151153416941,10.308985993422082,Diesel,Individual,Manual,First Owner,5,3,25.5,7.312553498102598,98.6,200.0
12.013706813470414,11.48247656671073,Petrol,Individual,Manual,Third Owner,5,10,19.81,6.99117688712121,68.05,4.0
13.652992804936396,11.695255355062795,Diesel,Individual,Automatic,First Owner,5,5,19.08,7.367077059881012,126.2,9.0
13.652992804936396,11.695255355062795,Diesel,Individual,Manual,First Owner,5,5,23.9,7.367077059881012,126.32,8.0
13.217675375388819,11.289794413577894,Diesel,Individual,Manual,Second Owner,5,7,16.55,7.823645930834952,105.0,247.0
13.122365377402328,11.002116507732017,Diesel,Individual,Manual,Second Owner,5,10,19.3,7.130098510125578,73.9,190.0
11.982935344196433,11.002116507732017,Petrol,Individual,Manual,First Owner,5,10,19.81,6.99117688712121,68.05,4.0
13.415034483903348,11.002116507732017,Diesel,Individual,Manual,First Owner,5,6,25.1,7.312553498102598,98.6,200.0
12.971542813248437,11.407576060361786,Diesel,Individual,Manual,First Owner,5,7,22.9,7.130098510125578,74.0,190.0
12.834683971615659,10.308985993422082,Petrol,Individual,Manual,First Owner,5,6,19.1,7.088408778675395,82.0,114.0
13.384729180332174,10.463131911491967,Petrol,Individual,Manual,First Owner,5,5,18.6,7.088408778675395,81.83,7.0
13.122365377402328,10.463131911491967,Diesel,Individual,Manual,First Owner,5,5,26.59,7.130098510125578,74.0,190.0
14.115615891155079,10.12667110305036,Diesel,Individual,Manual,First Owner,5,4,16.0,7.687080155783135,140.0,330.0
13.304686600863562,10.596659732783579,Diesel,Individual,Manual,First Owner,5,3,21.66,7.312553498102598,108.62,250.0
13.997832948091215,10.12667110305036,Diesel,Individual,Manual,First Owner,5,4,19.67,7.367077059881012,126.2,9.0
13.217675375388819,10.062924236792623,Petrol,Dealer,Manual,First Owner,5,4,18.9,7.088408778675395,82.0,114.0
14.018452218287162,10.571342565808699,Diesel,Dealer,Manual,First Owner,5,6,16.0,7.687080155783135,140.0,330.0
13.45883704259595,9.61587214452889,Petrol,Individual,Manual,First Owner,5,4,17.5,7.090076835776092,88.7,110.0
13.180634172318978,10.596659732783579,Diesel,Individual,Manual,First Owner,5,8,23.4,7.130098510125578,74.0,190.0
11.918397239722838,11.156264806643742,Petrol,Individual,Manual,First Owner,5,11,18.6,7.090076835776092,79.4,108.0
13.07107218827772,10.596659732783579,Petrol,Individual,Manual,First Owner,5,7,19.1,7.088408778675395,85.8,114.0
12.834683971615659,11.824087219587643,Diesel,Individual,Manual,Fourth & Above Owner,5,13,12.7,7.867105500316739,120.0,290.0
12.959846800844963,11.156264806643742,Diesel,Individual,Manual,Second Owner,5,5,25.32,7.089243155027514,77.0,190.0
13.592368256649284,11.407576060361786,Diesel,Individual,Manual,Second Owner,5,6,25.1,7.312553498102598,98.6,200.0
10.596659732783579,10.373522431293592,Petrol,Individual,Manual,Second Owner,4,25,16.1,6.680854678790215,37.0,59.0
13.142166004700508,8.987321812850125,Petrol,Individual,Automatic,Second Owner,5,3,20.51,6.906754778648554,67.0,90.0
12.866182555987908,12.04355959836804,Diesel,Individual,Manual,First Owner,5,6,23.59,7.21890970761906,67.04,170.0
12.367345048436391,10.12667110305036,Petrol,Individual,Manual,First Owner,5,7,22.74,6.680854678790215,47.3,69.0
11.461642696843066,11.695255355062795,Diesel,Individual,Manual,Fourth & Above Owner,5,21,12.2,7.575071699507561,68.0,158.28754266211604
12.73670383776449,11.608244735642321,Diesel,Individual,Manual,Third Owner,5,11,17.8,7.130098510125578,75.0,190.0
13.815511557963774,11.51293546492023,Diesel,Individual,Manual,First Owner,5,5,16.0,7.687080155783135,140.0,330.0
11.982935344196433,11.652696102959753,Diesel,Individual,Manual,Second Owner,5,12,13.8,7.24422751560335,68.0,160.0
12.807655372286902,11.695255355062795,Diesel,Individual,Manual,Fourth & Above Owner,5,13,12.7,7.867105500316739,120.0,290.0
12.611541086966115,12.487488878546145,Diesel,Individual,Manual,Second Owner,5,10,20.86,7.090076835776092,75.0,180.0
12.468440756144114,11.407576060361786,Diesel,Individual,Manual,Second Owner,5,13,17.8,7.130098510125578,75.0,190.0
13.664688831019712,10.596659732783579,Petrol,Individual,Automatic,First Owner,5,3,18.2,7.090076835776092,88.7,110.0
11.652687407345388,10.915106645867503,Petrol,Individual,Manual,Second Owner,5,13,13.9,7.3777589082278725,103.2,158.28754266211604
11.51293546492023,11.407576060361786,Petrol,Individual,Manual,Second Owner,5,14,19.7,6.680854678790215,46.3,62.0
13.244582780038517,11.6172944892629,Diesel,Individual,Manual,First Owner,5,7,20.34,7.312553498102598,103.2,250.0
13.017005083966255,11.695255355062795,Diesel,Individual,Manual,Second Owner,5,8,11.68,7.823645930834952,112.0,260.0
13.345508528717259,9.61587214452889,Petrol,Individual,Manual,First Owner,5,4,21.4,7.088408778675395,83.1,115.0
12.54254845357358,10.308985993422082,Petrol,Individual,Manual,Second Owner,5,5,22.74,6.680854678790215,47.3,69.0
12.706850963741102,10.819798284210286,Petrol,Individual,Manual,First Owner,5,4,23.95,6.906754778648554,67.05,90.0
14.077875591662238,10.596659732783579,Diesel,Individual,Manual,First Owner,5,6,19.67,7.367077059881012,126.2,9.0
11.082157933374816,10.819798284210286,Petrol,Individual,Manual,Second Owner,5,13,15.3,7.242082359256962,70.0,158.28754266211604
13.081543466215237,10.714439990727769,Petrol,Individual,Manual,Second Owner,5,3,23.84,7.090076835776092,84.0,114.0
12.899222326086994,10.463131911491967,Diesel,Individual,Manual,Second Owner,5,5,27.28,6.954638864880987,69.0,140.0
13.122365377402328,11.289794413577894,Diesel,Individual,Manual,First Owner,5,12,13.93,7.687080155783135,138.0,320.0
12.676079399771027,11.695255355062795,Diesel,Individual,Manual,First Owner,5,9,11.68,7.823645930834952,112.0,260.0
13.527829818844937,11.407576060361786,Diesel,Individual,Manual,Second Owner,5,7,15.1,7.687080155783135,140.0,330.0
13.3374763699232,11.51293546492023,Diesel,Individual,Manual,First Owner,5,4,16.5,7.309212365692763,70.0,195.0
12.611541086966115,11.695255355062795,Diesel,Individual,Manual,Third Owner,5,10,19.3,7.130098510125578,73.9,190.0
14.155548572493503,9.61587214452889,Petrol,Individual,Manual,First Owner,5,3,15.8,7.3727463664043285,121.3,151.0
12.549665896013254,9.61587214452889,Petrol,Individual,Manual,First Owner,5,4,24.7,6.680854678790215,47.3,69.0
13.45883704259595,9.61587214452889,Petrol,Individual,Automatic,First Owner,5,4,21.21,7.088408778675395,81.8,113.0
13.45883704259595,11.156264806643742,Diesel,Individual,Manual,First Owner,5,4,25.83,7.312553498102598,99.0,215.0
13.304686600863562,11.813037464800539,Diesel,Individual,Manual,First Owner,5,6,22.77,7.312553498102598,98.59,205.0
12.577639650232573,11.289794413577894,Diesel,Individual,Manual,Second Owner,5,9,20.5,7.377133712833954,103.5,250.0
12.971542813248437,11.289794413577894,Diesel,Individual,Automatic,Second Owner,4,10,18.1,7.596894438144544,147.8,327.0
13.26212705890841,9.852246888342531,Petrol,Individual,Manual,First Owner,5,4,18.6,7.088408778675395,81.83,7.0
13.681980308196241,10.645448706505872,Petrol,Individual,Manual,First Owner,5,4,15.29,7.3727463664043285,121.3,151.0
12.100717685412471,11.251573687764477,Petrol,Individual,Manual,First Owner,5,11,18.9,6.906754778648554,67.1,90.0
12.345834587905333,11.695255355062795,Diesel,Individual,Manual,First Owner,5,9,23.2,7.130098510125578,73.94,190.0
13.592368256649284,9.210440366976517,Petrol,Individual,Automatic,First Owner,5,2,19.56,7.088408778675395,81.8,113.0
11.002116507732017,11.608244735642321,Petrol,Individual,Manual,Third Owner,5,12,16.5,6.903747257584598,63.0,3.0
11.918397239722838,11.608244735642321,Petrol,Individual,Manual,First Owner,5,12,15.0,7.369600720526409,104.68,158.28754266211604
11.51293546492023,11.407576060361786,Diesel,Individual,Manual,Third Owner,5,14,23.57,7.242082359256962,70.0,140.0
13.710151153416941,11.407576060361786,Petrol,Individual,Manual,First Owner,5,6,15.29,7.3727463664043285,121.3,151.0
13.652992804936396,10.819798284210286,Diesel,Individual,Manual,First Owner,5,3,22.54,7.242082359256962,88.73,7.0
12.301387370778713,10.819798284210286,Diesel,Individual,Manual,First Owner,5,7,25.44,6.842683282238422,56.3,5.0
12.429220196836383,10.596659732783579,Petrol,Individual,Manual,Second Owner,5,7,22.74,6.680854678790215,47.3,69.0
11.736077016252437,11.695255355062795,Diesel,Individual,Manual,First Owner,5,9,22.3,7.130098510125578,74.0,190.0
12.899222326086994,10.596659732783579,Petrol,Individual,Manual,First Owner,5,4,23.84,7.090076835776092,84.0,114.0
10.819798284210286,11.034905792929415,Petrol,Individual,Manual,First Owner,4,19,16.1,6.680854678790215,37.0,59.0
13.815511557963774,9.210440366976517,Petrol,Individual,Manual,First Owner,5,3,17.0,7.3727463664043285,121.3,151.0
13.304686600863562,11.982935344196433,Diesel,Individual,Manual,First Owner,5,7,25.1,7.312553498102598,98.6,200.0
12.429220196836383,11.002116507732017,Petrol,Individual,Manual,First Owner,5,11,17.0,7.088408778675395,80.0,158.28754266211604
12.644330802262578,11.608244735642321,Diesel,Individual,Manual,First Owner,5,12,13.6,7.8336002236611035,63.0,158.28754266211604
11.695255355062795,11.002116507732017,Petrol,Individual,Manual,Fourth & Above Owner,5,16,18.9,6.906754778648554,67.1,90.0
12.873904582205107,11.264476926102367,Diesel,Individual,Manual,First Owner,5,7,11.68,7.823645930834952,112.0,260.0
13.034626646500051,10.308985993422082,Petrol,Individual,Manual,First Owner,5,2,20.3,6.99117688712121,68.0,99.0
13.76421831620775,9.90353755128617,Diesel,Individual,Manual,First Owner,5,3,23.0,7.312553498102598,98.96,205.0
13.384729180332174,9.952325334619427,Petrol,Individual,Manual,First Owner,5,4,22.0,7.088408778675395,81.8,113.0
12.899222326086994,11.156264806643742,Diesel,Individual,Manual,First Owner,5,8,22.9,7.130098510125578,74.0,190.0
12.899222326086994,11.156264806643742,Petrol,Individual,Automatic,Second Owner,5,6,18.9,7.088408778675395,82.0,114.0
11.51293546492023,10.657282884047461,Petrol,Individual,Manual,First Owner,5,15,19.7,6.680854678790215,46.3,62.0
12.765691290604371,10.12667110305036,Petrol,Individual,Manual,First Owner,5,9,20.36,7.088408778675395,78.9,8.0
13.017005083966255,11.289794413577894,Diesel,Individual,Manual,Second Owner,5,8,13.7,7.6953031349635665,138.1,320.0
12.765691290604371,11.407576060361786,Diesel,Individual,Manual,First Owner,5,15,12.7,7.867105500316739,116.6,158.28754266211604
12.429220196836383,11.289794413577894,Diesel,Individual,Manual,Fourth & Above Owner,5,11,22.07,7.090076835776092,73.9,180.0
13.017005083966255,11.891368749982085,Diesel,Individual,Manual,Second Owner,5,8,15.96,7.8336002236611035,62.1,195.0
11.964007453736912,10.762170357789895,Petrol,Individual,Manual,Third Owner,4,8,16.1,6.680854678790215,37.0,59.0
14.220976332738882,11.002116507732017,Diesel,Individual,Manual,First Owner,5,3,15.1,7.687080155783135,147.8,360.0
11.225256725762893,11.51293546492023,Petrol,Individual,Manual,Second Owner,5,14,15.3,7.085064293952548,65.3,102.0
12.54254845357358,11.51293546492023,Diesel,Individual,Manual,Second Owner,5,11,14.8,7.824046010856292,80.0,158.28754266211604
12.43320821811392,11.695255355062795,Diesel,Individual,Manual,Fourth & Above Owner,5,9,15.3,7.9919305198524775,83.8,250.0
12.765691290604371,11.289794413577894,Petrol,Individual,Manual,Second Owner,5,11,12.5,7.492760300922379,132.0,170.0
12.611541086966115,10.434145214930487,Petrol,Individual,Manual,First Owner,5,5,23.01,6.907755278982137,67.0,91.0
13.617059619240436,10.819798284210286,Diesel,Individual,Manual,First Owner,5,4,19.87,7.2875606403097235,83.8,200.0
12.92391243868049,11.51293546492023,Diesel,Individual,Manual,Second Owner,5,11,19.61,7.2485040723706105,70.0,4.0
12.524530013005734,10.859018228147887,Petrol,Individual,Manual,Second Owner,5,13,13.9,7.3777589082278725,103.2,158.28754266211604
13.116347317149176,11.608244735642321,Diesel,Individual,Manual,First Owner,5,8,20.77,7.130098510125578,88.76,200.0
13.122365377402328,11.156264806643742,Petrol,Individual,Manual,First Owner,5,6,18.6,7.088408778675395,81.83,7.0
12.04355959836804,11.695255355062795,Diesel,Individual,Manual,Second Owner,5,15,14.0,7.8336002236611035,83.0,176.0
14.80876270134486,9.210440366976517,Diesel,Individual,Automatic,First Owner,5,2,13.8,8.006367567650246,147.8,158.28754266211604
13.790193775620484,10.308985993422082,Diesel,Individual,Manual,First Owner,5,2,23.0,7.312553498102598,98.96,205.0
13.3374763699232,9.61587214452889,Petrol,Individual,Manual,First Owner,5,3,20.4,7.085901464365611,94.93,120.0
14.020083538688642,8.517393171418904,Petrol,Individual,Automatic,First Owner,5,2,18.0,7.311886164077165,117.6,145.0
13.76421831620775,10.596659732783579,Diesel,Individual,Manual,First Owner,5,3,23.0,7.312553498102598,98.96,205.0
14.346139397261565,9.711176264112805,Petrol,Dealer,Automatic,First Owner,5,2,13.96,7.280697195384741,141.0,250.0
13.208542908506082,11.608244735642321,Diesel,Individual,Manual,First Owner,5,7,20.77,7.130098510125578,88.76,200.0
12.899222326086994,11.184435286790631,Diesel,Individual,Manual,First Owner,5,10,22.9,7.130098510125578,74.0,190.0
13.239258908233676,11.002116507732017,Diesel,Individual,Manual,First Owner,5,6,27.39,7.130098510125578,74.0,190.0
11.472113887062386,11.695255355062795,Diesel,Individual,Manual,First Owner,5,19,14.07,7.9919305198524775,83.1,250.0
11.951186847493476,11.51293546492023,Diesel,Individual,Manual,Third Owner,5,22,14.8,7.6004023345004,68.0,158.28754266211604
12.25486757159303,11.695255355062795,Diesel,Individual,Manual,Fourth & Above Owner,0,12,19.51658386035922,0.0,91.51914359752243,158.28754266211604
13.28787951079572,11.289794413577894,Diesel,Individual,Manual,First Owner,5,6,25.01,7.312553498102598,89.75,204.0
12.765691290604371,11.695255355062795,Diesel,Individual,Manual,Second Owner,5,5,24.4,7.02197642307216,71.0,4.0
13.091904169919621,10.308985993422082,Petrol,Individual,Manual,First Owner,5,4,20.89,7.088408778675395,81.8,113.0
12.388398368982115,11.608244735642321,Diesel,Individual,Manual,Second Owner,5,6,19.1,7.2485040723706105,70.0,4.0
13.122365377402328,12.296831574998258,Diesel,Individual,Manual,Second Owner,5,13,12.8,7.822044008185619,102.0,158.28754266211604
12.611541086966115,11.289794413577894,Petrol,Individual,Manual,First Owner,5,4,24.7,6.680854678790215,47.3,69.0
13.527829818844937,11.289794413577894,Diesel,Individual,Manual,First Owner,5,5,28.09,7.130098510125578,88.5,200.0
13.260386417460465,10.463131911491967,Petrol,Individual,Manual,Second Owner,5,5,20.85,7.088408778675395,83.14,115.0
12.206077645517674,12.025755079404917,Diesel,Individual,Manual,First Owner,5,8,22.3,7.130098510125578,88.8,200.0
13.910821646859095,11.451060699493427,Diesel,Individual,Manual,First Owner,5,5,19.67,7.367077059881012,126.2,9.0
12.765691290604371,11.289794413577894,Petrol,Individual,Manual,First Owner,5,9,17.92,6.99117688712121,62.1,1.0
11.156264806643742,11.51293546492023,Petrol,Individual,Manual,Second Owner,4,23,16.1,6.680854678790215,37.0,59.0
11.695255355062795,11.407576060361786,Petrol,Individual,Manual,Second Owner,5,16,13.8,7.170119543449628,70.0,158.28754266211604
13.45883704259595,12.413090879946887,Diesel,Individual,Manual,Second Owner,5,9,12.99,7.822044008185619,100.0,200.0
13.122365377402328,9.210440366976517,Petrol,Individual,Manual,First Owner,5,2,21.4,7.088408778675395,83.1,115.0
12.821260987319457,11.407576060361786,Diesel,Individual,Manual,First Owner,5,5,19.09,7.2485040723706105,69.01,135.0
13.304686600863562,8.556606193773073,Petrol,Individual,Manual,First Owner,5,2,20.3,7.090076835776092,83.81,114.0
11.51293546492023,11.695255355062795,Petrol,Individual,Manual,Second Owner,5,15,17.3,6.901737206656574,60.0,78.0
12.92391243868049,11.407576060361786,Diesel,Individual,Manual,Second Owner,5,8,22.9,7.130098510125578,74.0,190.0
13.527829818844937,10.819798284210286,Petrol,Individual,Automatic,First Owner,5,5,18.0,7.311886164077165,117.3,145.0
13.304686600863562,8.517393171418904,Petrol,Individual,Manual,First Owner,5,4,18.9,7.088408778675395,81.86,158.28754266211604
13.217675375388819,9.259225769705994,Petrol,Individual,Manual,First Owner,5,3,18.15,7.089243155027514,82.0,115.0
13.76421831620775,10.165890277802454,Diesel,Individual,Manual,First Owner,5,3,19.6,7.2875606403097235,108.45,245.0
13.377007146164305,11.842236406331555,Diesel,Individual,Automatic,First Owner,5,7,11.79,7.687080155783135,120.0,290.0
13.527829818844937,11.002116507732017,Diesel,Individual,Manual,Second Owner,5,7,15.1,7.687080155783135,140.0,330.0
13.384729180332174,10.596659732783579,Petrol,Individual,Manual,First Owner,5,15,11.7,7.493873886783559,147.8,158.28754266211604
13.592368256649284,10.12667110305036,Petrol,Individual,Manual,First Owner,5,6,15.85,7.313220387090301,110.4,140.0
12.765691290604371,11.002116507732017,Petrol,Individual,Manual,Second Owner,5,11,14.53,7.4949862339505335,138.0,173.0
13.45883704259595,10.12667110305036,Petrol,Individual,Manual,First Owner,5,6,15.85,7.313220387090301,110.4,140.0
12.721888795877375,9.61587214452889,Petrol,Individual,Manual,First Owner,5,10,17.5,7.1693500166706,85.8,114.0
12.506180941677357,11.608244735642321,Diesel,Individual,Manual,First Owner,5,9,19.3,7.130098510125578,73.9,190.0
10.859018228147887,11.156264806643742,Petrol,Individual,Manual,Second Owner,0,20,19.51658386035922,0.0,91.51914359752243,158.28754266211604
12.676079399771027,11.51293546492023,Diesel,Individual,Manual,Second Owner,5,11,19.3,7.130098510125578,73.9,190.0
11.695255355062795,11.695255355062795,Petrol,Individual,Manual,First Owner,5,14,17.8,6.99117688712121,63.0,158.28754266211604
13.500801182986649,10.915106645867503,Petrol,Individual,Automatic,Second Owner,5,11,12.3,7.485491608030754,147.8,158.28754266211604
11.736077016252437,11.695255355062795,Petrol,Individual,Manual,Third Owner,5,14,15.0,7.369600720526409,104.68,158.28754266211604
11.918397239722838,10.463131911491967,Petrol,Individual,Manual,First Owner,5,14,18.2,6.967909201801884,64.0,84.0
12.644330802262578,9.472781556562168,Petrol,Individual,Manual,First Owner,5,3,24.7,6.680854678790215,47.3,69.0
13.345508528717259,10.819798284210286,Diesel,Individual,Manual,First Owner,5,6,26.59,7.130098510125578,74.0,190.0
12.495007682693725,10.596659732783579,Petrol,Individual,Manual,First Owner,5,9,20.36,7.088408778675395,78.9,7.0
13.304686600863562,10.12667110305036,Petrol,Individual,Manual,First Owner,5,5,17.19,7.088408778675395,81.86,73.0
12.100717685412471,11.608244735642321,Petrol,Individual,Manual,Second Owner,5,10,15.37,7.087573705557973,73.0,101.0
13.45883704259595,8.517393171418904,Petrol,Individual,Manual,First Owner,5,2,23.87,7.088408778675395,88.5,113.0
11.703554089007538,10.819798284210286,Petrol,Individual,Manual,Second Owner,4,8,16.1,6.680854678790215,37.0,59.0
12.765691290604371,11.289794413577894,Petrol,Individual,Manual,Third Owner,5,7,18.9,7.088408778675395,82.0,114.0
13.676248490630767,12.323860125621126,Diesel,Individual,Manual,Second Owner,5,9,12.99,7.822044008185619,100.0,200.0
11.289794413577894,11.51293546492023,Petrol,Individual,Manual,Third Owner,5,13,17.3,6.967909201801884,64.0,158.28754266211604
11.695255355062795,11.44391830766695,Petrol,Individual,Manual,Second Owner,5,13,19.81,6.99117688712121,68.05,4.0
12.821260987319457,11.695255355062795,Diesel,Individual,Manual,Second Owner,5,9,13.5,7.687080155783135,115.0,5.0
13.527829818844937,11.156264806643742,Diesel,Individual,Manual,First Owner,5,6,19.01,7.2875606403097235,108.5,248.0
13.091904169919621,11.51293546492023,Diesel,Individual,Manual,First Owner,5,6,15.96,7.8336002236611035,63.0,180.0
11.695255355062795,11.407576060361786,Diesel,Individual,Manual,Second Owner,5,15,13.1,7.309212365692763,82.0,187.0
14.946912992035967,11.407576060361786,Diesel,Individual,Automatic,First Owner,5,5,15.04,7.9215356321335495,147.8,450.0
10.463131911491967,12.122696471358964,Petrol,Individual,Manual,Second Owner,0,19,19.51658386035922,0.0,91.51914359752243,158.28754266211604
13.527829818844937,8.77971129020447,Petrol,Individual,Automatic,First Owner,5,2,21.21,7.088408778675395,81.8,113.0
12.765691290604371,11.289794413577894,Petrol,Individual,Manual,First Owner,5,11,11.96,7.1693500166706,80.0,103.0
12.899222326086994,11.51293546492023,Diesel,Individual,Manual,Third Owner,5,13,12.05,7.687080155783135,120.0,290.0
13.25339339419516,11.695255355062795,Diesel,Individual,Manual,Second Owner,5,6,23.59,7.21890970761906,67.05,170.0
12.100717685412471,11.695255355062795,Petrol,Individual,Manual,Second Owner,5,9,21.1,6.703188113240863,55.2,5.0
11.127277689932466,11.608244735642321,Petrol,Individual,Manual,Third Owner,5,23,13.1,7.377133712833954,77.0,121.0
12.54254845357358,11.918397239722838,Diesel,Individual,Manual,Third Owner,5,15,18.7,7.5480289699350145,66.0,158.28754266211604
11.407576060361786,11.695255355062795,Diesel,Individual,Manual,Fourth & Above Owner,5,16,16.1,7.2485040723706105,70.0,158.28754266211604
14.77102238760702,11.51293546492023,Diesel,Individual,Automatic,Second Owner,5,6,15.26,7.670428522190693,147.8,500.0
13.45883704259595,11.050905878263567,Diesel,Individual,Manual,First Owner,5,3,15.3,7.9919305198524775,83.83,250.0
14.430696737594902,10.596659732783579,Diesel,Individual,Automatic,Second Owner,5,5,17.9,7.670428522190693,136.0,300.0
13.437175577097312,11.599112335481124,Diesel,Dealer,Manual,First Owner,5,6,22.7,7.312553498102598,89.84,204.0
13.244582780038517,11.643962499267984,Diesel,Dealer,Manual,First Owner,5,6,25.2,7.130098510125578,73.94,190.0
14.285514812209815,10.404293143019792,Petrol,Dealer,Automatic,Second Owner,5,4,14.7,7.4949862339505335,147.8,250.0
12.886643575525625,11.982935344196433,Diesel,Dealer,Manual,Third Owner,5,7,24.0,7.02197642307216,70.0,160.0
12.959846800844963,11.522885696764481,Diesel,Dealer,Manual,First Owner,5,8,21.9,7.242082359256962,88.76,6.0
14.115615891155079,8.594339400592892,Diesel,Dealer,Manual,Test Drive Car,5,2,22.27,7.312553498102598,108.6,250.0
14.48334044336031,10.714439990727769,Diesel,Dealer,Automatic,Second Owner,5,5,16.38,7.59890045687141,147.8,400.0
13.190023895035274,10.34177474101152,Petrol,Dealer,Automatic,First Owner,5,3,24.04,6.907755278982137,67.0,91.0
13.122365377402328,10.34177474101152,Petrol,Dealer,Manual,First Owner,5,3,23.01,6.907755278982137,67.0,91.0
12.983101310070822,10.915106645867503,Petrol,Dealer,Manual,First Owner,5,5,20.52,7.088408778675395,81.8,113.0
12.429220196836383,10.915106645867503,Petrol,Dealer,Automatic,First Owner,4,3,21.9,6.437751649736401,37.48,51.0
13.45883704259595,11.669937760751914,Diesel,Dealer,Manual,First Owner,5,7,22.32,7.367077059881012,126.32,8.0
13.910821646859095,11.532737896139919,Diesel,Dealer,Automatic,First Owner,5,11,19.62,7.59890045687141,147.8,400.0
13.710151153416941,11.58989576532275,Diesel,Dealer,Automatic,First Owner,5,9,17.42,7.585281078639126,147.8,350.0
12.959846800844963,11.225256725762893,Petrol,Dealer,Manual,First Owner,5,6,20.52,7.088408778675395,81.8,113.0
14.285514812209815,11.211833885608513,Diesel,Dealer,Automatic,First Owner,5,10,10.0,7.67275789664251,147.8,400.0
12.691583538230217,11.970356641102999,Diesel,Dealer,Manual,First Owner,5,8,24.4,7.313220387090301,98.96,215.0
13.946539697563276,9.210440366976517,Diesel,Individual,Automatic,First Owner,5,2,21.5,7.311886164077165,108.5,260.0
13.795308871054397,10.87806606028079,Diesel,Individual,Manual,First Owner,5,4,17.6,7.687080155783135,147.8,320.0
14.467836264837162,9.90353755128617,Diesel,Individual,Manual,Second Owner,5,4,16.3,7.579167967396076,147.8,350.0
13.60231857512623,8.517393171418904,Petrol,Individual,Manual,First Owner,5,1,18.24,6.907755278982137,108.6,158.28754266211604
13.217675375388819,10.308985993422082,Petrol,Individual,Manual,First Owner,5,7,19.1,7.088408778675395,85.8,114.0
12.278397958261774,11.06665398721974,Petrol,Individual,Manual,First Owner,5,11,19.7,6.680854678790215,46.3,62.0
13.146081857144738,9.259225769705994,Petrol,Individual,Manual,First Owner,5,5,18.16,7.087573705557973,86.8,112.0
12.278397958261774,10.819798284210286,Petrol,Individual,Manual,Second Owner,5,10,19.7,6.680854678790215,46.3,62.0
13.122365377402328,11.002116507732017,Diesel,Individual,Manual,First Owner,5,9,20.5,7.377133712833954,103.5,250.0
13.45883704259595,10.463131911491967,Diesel,Individual,Manual,First Owner,5,6,21.14,7.312553498102598,103.52,250.0
13.171155446333852,11.813037464800539,Diesel,Individual,Manual,First Owner,5,9,13.93,7.687080155783135,138.03,320.0
13.217675375388819,11.156264806643742,Diesel,Individual,Manual,Second Owner,5,10,12.05,7.687080155783135,120.0,290.0
13.527829818844937,11.289794413577894,Diesel,Individual,Manual,First Owner,5,5,24.3,7.130098510125578,88.5,200.0
12.886643575525625,10.12667110305036,Petrol,Individual,Manual,First Owner,5,4,21.63,6.906754778648554,67.0,90.0
13.42246945133505,8.517393171418904,Petrol,Individual,Manual,First Owner,5,4,18.6,7.088408778675395,81.83,7.0
11.849404844423074,11.289794413577894,Petrol,Individual,Manual,Third Owner,5,13,17.92,6.99117688712121,62.1,1.0
12.971542813248437,11.695255355062795,Diesel,Individual,Manual,Second Owner,5,10,12.05,7.687080155783135,120.0,290.0
12.506180941677357,12.025755079404917,Petrol,Individual,Manual,First Owner,0,10,19.51658386035922,0.0,91.51914359752243,158.28754266211604
12.611541086966115,9.210440366976517,Petrol,Individual,Manual,First Owner,5,7,20.51,6.906754778648554,67.04,90.0
12.779875885354993,11.127277689932466,Diesel,Individual,Manual,First Owner,5,8,22.1,7.130098510125578,76.9,205.0
12.100717685412471,10.463131911491967,Petrol,Individual,Manual,Second Owner,5,6,22.74,6.680854678790215,47.3,69.0
11.736077016252437,10.819798284210286,Petrol,Individual,Manual,First Owner,5,14,15.3,7.085064293952548,65.3,102.0
11.918397239722838,11.289794413577894,Diesel,Individual,Manual,First Owner,0,15,19.51658386035922,0.0,91.51914359752243,158.28754266211604
11.461642696843066,11.016972033201926,Petrol,Individual,Manual,First Owner,0,15,19.51658386035922,0.0,91.51914359752243,158.28754266211604
13.60479076121576,10.298935994257638,Diesel,Individual,Manual,First Owner,5,3,25.1,7.130098510125578,88.5,200.0
13.416525906265674,9.90353755128617,Petrol,Individual,Automatic,First Owner,5,3,18.6,7.221835825288449,98.63,3.0
